,n16S.mean,n16S.sd,nge.mean,nge.sd,ncds.mean,ncds.sd,genome_size.mean,genome_size.sd,GC.mean,GC.sd,phi.mean,phi.sd,confidence.mean,confidence.sd,gRodon.d.mean,gRodon.d.sd
220410_Pyro_leaf_169_16S.16S.exp.,2.1752720902409726,1.2133121292272053,1.3274803689044192,0.8246219494397229,3638.6671136133773,1086.7783683099806,4246510.341091633,1351321.4486358024,57.87939265511109,10.224128594705864,0.3504122329509136,0.11300923346176667,0.4922541601100237,0.18684161339212432,5.681545844982705,3.845950835422793
220410_Pyro_water_75_16S.16S.exp.,2.550742709628901,0.9438630441452805,1.064326741696685,0.4904893454563734,2879.992211450364,1012.2887573576625,3263332.532619961,1432485.3765860938,40.71254606863622,8.933197736318888,0.30216978537305356,0.09679204597658311,0.4224968084325188,0.2034789712496026,2.657588902531783,1.492076649254217
220410_Pyro_water_33_16S.16S.exp.,2.452335036957508,1.2337147972403835,2.09188846309745,1.3370598942521748,3540.026449729275,1479.598574035196,4049847.437367666,1783076.0645185825,53.49636615422992,11.400628502922046,0.39309965280451625,0.09500195287432092,0.4540343671641652,0.13980895774337235,3.919062951831058,3.2371066152220265
220410_Pyro_water_23_16S.16S.exp.,2.545439098215511,1.0593342447573155,1.4579643369556732,1.1026427020334213,3984.263068361811,1186.2568635076886,4720579.061632648,1506334.673490364,48.43233532823062,11.08909948933519,0.305627506265714,0.15251411157783712,0.5312869135155576,0.23960942253014772,2.787033181905122,1.8284590367618172
220410_Pyro_leaf_122_16S.16S.exp.,3.4693798688859347,1.9219223382945887,1.3250705824709976,0.8016448358604239,3543.456960299236,917.0570287004185,4157248.4449235336,1147256.1010681805,48.68336264086312,13.004292760701437,0.33890595621688174,0.11084501935085156,0.43552336321147994,0.19061629307867253,5.067502703053263,4.576609466888212
220410_Pyro_water_47_16S.16S.exp.,2.246912652719382,0.8335997184590246,1.3388157896545045,0.9233352609853145,3371.6553971438457,1299.8225648346186,3926629.850653615,1787493.5941270192,47.41998394365627,8.77061298798328,0.33928658535576245,0.13267254563132247,0.5718791260281517,0.19312359782242267,4.0444569525964384,2.6882987753635987
220410_Pyro_water_82_16S.16S.exp.,1.9354008241391243,1.0355535960305562,1.1652603713171237,1.0524087797431432,2346.084186015045,1025.4315658624641,2573730.6077078544,1347327.7645929079,44.20464318199965,8.59366890820113,0.387310880065716,0.12503378292908096,0.44568765079084843,0.15715943743822738,3.220770861942709,2.4675366290175895
220410_Pyro_leaf_129_16S.16S.exp.,1.7786258381959947,0.9331728128470899,1.3850012904377365,1.0512202309651617,3832.915489035891,1727.8284350673146,4695045.086622831,2314572.9289966747,50.06476244499062,14.47400541670993,0.3412188939682671,0.18593190472831966,0.5156914129656875,0.2752441838655848,5.770936705262255,3.499595827085156
220410_Pyro_water_22_16S.16S.exp.,2.6361785657841903,1.2168699704134534,2.000176814909638,1.8678097564971214,3255.3825836442784,1548.5240170868078,3739816.174921039,1791370.167052568,46.00592052124624,12.549956194282053,0.3875556113424173,0.1465905449998632,0.4942404377534881,0.22764896964992817,3.5842320196414845,3.16281992307155
220410_Pyro_leaf_131_16S.16S.exp.,2.0161955410894854,1.197906083326185,1.2061790360808824,0.6577735123407354,3514.651590627299,1078.4250342453793,4171096.584318262,1353468.2210397443,53.43407874787134,13.2888923644517,0.3368028933802625,0.12943342959643675,0.49229602769329234,0.20694020774864794,4.942213752228174,3.0181443935777628
220410_Pyro_leaf_170_16S.16S.exp.,1.6363566013443789,1.032777168256885,1.3292026219333608,0.9161470536889565,3292.6073496086833,1664.4629125439476,3890199.6476457054,2134107.815492914,51.211286004714395,15.731565309623173,0.38313105918336005,0.1720358697382837,0.47913359321277643,0.2151932075923606,6.4746238275133665,3.8377970159809967
220410_Pyro_leaf_164_16S.16S.exp.,2.5977941937683013,1.5684788679196966,1.1848345870413635,0.5702768097093047,3472.526481292886,1258.736666069344,4016011.315964272,1541298.5423143709,55.13097463539686,12.05321321783033,0.37746742040590786,0.12343667181875617,0.46123870004555667,0.16928263849601902,4.902732382516214,3.6966579963160764
220410_Pyro_water_24_16S.16S.exp.,3.0808677686533437,1.7124951242937234,1.6491271718250007,1.2240020927604425,3206.2086420896903,1134.0325783300545,3634419.0099350517,1317782.6811129006,45.44127625699331,13.705675238327325,0.3972085969448645,0.11643618915219878,0.45214794081926973,0.1605622476351048,3.5545045038030496,3.1980360784956545
220410_Pyro_water_76_16S.16S.exp.,2.603190666701621,0.8956831219174557,1.0710079518946811,0.5343167423160672,3424.596313178549,1258.2705572293291,4059741.799434048,1771014.332394321,45.25545742588691,8.167000838191367,0.27845040731929344,0.10416632617288973,0.5391092908553833,0.23366092525867715,3.097444952523782,1.8547739188849117
220410_Pyro_plank_105_16S.16S.exp.,2.6279322783237506,0.8102337849580202,2.516065075196943,2.391504260403726,2746.282546506762,1081.1925298337057,3220449.7688291105,1367830.2394716737,48.083195872164026,13.507119522178566,0.3786500358096426,0.12911028073745218,0.355939193503384,0.10462905044921948,3.202604998548372,1.6429903349599793
220410_Pyro_water_14_16S.16S.exp.,2.05737036806218,1.232519289618594,1.2180815601540091,0.9097128069075631,3319.3141770699376,976.0639704949606,3901334.1561125363,1167178.8901469475,48.43624599355815,13.04420122424854,0.3178982169190381,0.1503450082513358,0.4009007731197307,0.22592482202146888,4.026107557436606,2.7179542677793838
220410_Pyro_leaf_151_16S.16S.exp.,1.780295961887451,0.9550901449156416,1.4016241390478519,1.118805088344572,3718.3863726524796,1170.8212323313014,4401319.7608456835,1534931.0468436074,57.06902778916226,11.77967037580931,0.33942469477890663,0.12705528597114035,0.5238968298990266,0.21293208886987386,5.394581465757714,3.3466957503111696
220410_Pyro_leaf_128_16S.16S.exp.,1.7112063313410577,0.9457457534477685,1.4637112997531414,1.1661168604409036,3406.3453570352776,1759.9815120026628,4083097.962510217,2271138.899961317,48.80841952091198,16.408732361842024,0.3970521372174173,0.19690376543167235,0.479535422680102,0.228416543136952,5.976799900472053,3.4610301077248335
220410_Pyro_leaf_180_16S.16S.exp.,3.1958757935419775,2.3779685989492987,1.4736437720185973,1.016323281296182,3876.8124686214055,893.3665863123559,4410078.448624444,1005092.5391698307,54.88180917043578,12.083781664187255,0.3541095675176909,0.09373034909390726,0.411582236391159,0.15572669175680764,6.555483893494003,5.258834185097715
220410_Pyro_water_71_16S.16S.exp.,1.745834522152774,0.9910227817831262,1.056666211975923,0.409945057694924,2634.358492368854,1141.5022242913196,2889230.721939562,1593574.5127790486,45.62332928166184,6.10063255773696,0.36005926557275036,0.10074672253653963,0.4707654558425731,0.16669838841926748,4.048595676227965,1.7568455197300956
220410_Pyro_water_78_16S.16S.exp.,2.957371609582138,1.148260902247505,1.1002537292975783,0.6600294787151735,3119.258944029796,1073.8538951471683,3588975.1393721984,1443812.8128713095,45.53719103576887,11.069400272999225,0.32032604937515285,0.09140345044207134,0.45221383180957453,0.2034101503057974,2.911932580123688,2.1560614172823476
220410_Pyro_leaf_162_16S.16S.exp.,1.7126045700051207,1.1425391646122518,1.414662381348594,1.0235558787536017,3542.078068437467,1307.90514891988,4107708.12179604,1609424.7375419745,56.98349546750647,14.318396403537013,0.3919365545963761,0.1468404998677106,0.5239983475363839,0.17807407030271544,5.325901889629537,3.2570532639301506
220410_Pyro_water_51_16S.16S.exp.,2.132536664230283,0.8482656259223214,1.733265724084085,1.5359357227549,3309.1280646679375,1194.687243104405,3755236.013657303,1558753.705011722,51.03605541774408,10.91321719474562,0.37372271244801564,0.13198078166135357,0.5163542492262758,0.1971382726852789,4.120887807130123,3.2379436487339524
220410_Pyro_plank_103_16S.16S.exp.,1.9979038748675557,1.4933387081831195,5.826122219329003,2.7455478056066105,1872.4992280301233,1430.9535293102033,2151476.1998825707,1748205.2186399759,36.47022041470009,13.256094673052761,0.47060861784964475,0.08899944306159639,0.47582476157656595,0.09934811386257184,4.474238140188898,1.832900880913987
220410_Pyro_water_80_16S.16S.exp.,1.8940819961125133,1.3143945294008148,1.3236570975958695,0.9829985515562437,2992.022924719064,1399.3609538848727,3399619.4703656873,1865907.340916361,46.06414988822669,8.038257819209747,0.3535594570866845,0.13391674071410375,0.4603823195032575,0.19215776304665125,6.093102170536015,3.64066333228415
220410_Pyro_water_56_16S.16S.exp.,2.1569726419717914,1.086409886597616,1.4914087891277827,1.0429123544134535,3194.6848836337554,1043.3980832187679,3555713.6280411463,1371761.5993962146,51.10679366977619,11.473934590019613,0.3949727591255773,0.0881375826410335,0.4574681750382432,0.13306285446068636,5.129441629340945,2.954724697276132
220410_Pyro_water_20_16S.16S.exp.,2.331460729858946,1.1165458140470241,2.594523482625717,2.0349973207149548,3571.447797560863,1416.8942555069884,4086744.0454743057,1660015.453434496,49.65076391592661,14.635209117277602,0.3923237462315824,0.1485866180553005,0.41518216943451886,0.17428920942126483,3.879807220969689,2.669244652166223
220410_Pyro_water_74_16S.16S.exp.,2.16030114511758,1.0006244771935726,1.3031661499290637,1.27540929068011,2310.215652283024,803.1887520214707,2520755.854160193,1031897.2426252112,42.16220540601575,9.113964432852516,0.34464972298640617,0.08942162918145487,0.360724648637505,0.11261969085344642,3.391352194760669,1.7818685038545719
220410_Pyro_leaf_133_16S.16S.exp.,1.7223499716405715,0.9806444642633381,1.448051926222078,1.0689196299750263,3661.1775024559165,1677.169668749395,4406858.019286717,2199002.9655416524,51.23406531139488,15.770829236798969,0.3614308888923413,0.18001329512072947,0.5121692582828905,0.24687825564195473,5.416596132738097,3.371107820449777
220410_Pyro_water_54_16S.16S.exp.,2.6695485566435084,0.9813049684382127,1.3558282184675794,1.123397130173049,3094.1018073702016,1068.1955000217254,3461092.239470066,1314947.1599060278,47.08181495137486,12.426632737263478,0.35146458858661217,0.08608578724269657,0.388630802005292,0.12695133360551603,3.612654050985688,2.483702598506846
220410_Pyro_water_68_16S.16S.exp.,1.900881947331573,1.002329580961968,1.1972387621996072,0.9542714442761333,2324.7902032939423,1764.998588144358,2689056.8780473694,2154462.6937495796,39.23394572822328,14.805095667078515,0.4569937747599721,0.22320298540275227,0.48437829834883317,0.23515315993948482,4.184955839286916,2.828327875755765
220410_Pyro_water_63_16S.16S.exp.,2.2824035827077642,1.2379968444413316,1.476741312964038,1.1560469461606262,3091.970359870653,1432.5940981571239,3526879.567990809,1775788.8583430476,47.43056326097821,10.628700282619416,0.3757939267653804,0.13084901418875214,0.49551126541767565,0.19712668381256443,3.3057299546140677,2.1280907539828156
220410_Pyro_water_38_16S.16S.exp.,2.1217340771929045,0.8963782624780233,1.8477552421333907,1.6533447149922487,3062.162402547777,1253.6588170702544,3522652.1959304893,1503191.5426172267,48.58058901571636,12.613967867033324,0.3716834841303077,0.13844005191506326,0.541905944308504,0.2319092144140532,4.378748538630078,3.230863739048478
220410_Pyro_leaf_168_16S.16S.exp.,2.341863187474525,1.3458520284206281,1.4303102731169353,1.1810843718302906,3756.1146258196504,1113.4869096772356,4275719.551596572,1368709.7049884945,57.791808497379854,11.114053724118444,0.38962103205801657,0.10615639011240478,0.4742388806998344,0.16308283070614982,5.59818226019428,4.180844421324722
220410_Pyro_water_79_16S.16S.exp.,2.362700026746698,1.4895679201321461,1.3095809338537792,1.4039403028921018,2879.660855082918,1175.4090735241548,3300514.818626033,1563779.1505309294,43.302042516096456,9.383916187308719,0.3273368962970469,0.16124855803316768,0.3462550815609018,0.17803083783588425,3.49711576024772,1.9289452063644121
220410_Pyro_water_21_16S.16S.exp.,2.1862870747131926,1.223648961801302,1.3846670715081457,1.1964864412667109,3713.7808212214127,848.9952862499654,4407903.210868795,1028116.1910545222,47.46744946446502,11.653775913921345,0.28055235634711284,0.13691172434045076,0.32589786479361693,0.19912821803579772,3.8151058123768906,3.033915177933953
220410_Pyro_plank_121_16S.16S.exp.,3.0228682860501195,1.0427880321061942,1.1263947041114255,0.6350654119751111,3250.4604222829644,798.1645842615924,3596589.741490867,1080109.2687164762,56.04778434883364,8.636421667854794,0.36365454566620514,0.06403358620442247,0.3975932367427513,0.11545073674496201,3.519826744962932,1.6362286604972005
220410_Pyro_leaf_175_16S.16S.exp.,1.6350150903273044,0.9775145299638656,1.4692167750886647,1.1418347475059043,4001.5314340533414,1531.904143355172,4884822.344164447,2077862.2384192892,52.87016425248709,13.45115958420373,0.3267608866663475,0.17731896752829096,0.47132808804262016,0.25947708023122035,5.541569891192234,2.954299844683352
220410_Pyro_plank_101_16S.16S.exp.,3.1651099607539006,1.8748201443506454,2.7085426292006844,2.06571169358186,3590.8366293090903,1280.8221988986447,4164411.7851119074,1626238.221467647,54.93271066267661,15.443872113033983,0.38428066131895944,0.0954732268594712,0.44604523547424096,0.15433585158256408,4.800990822573185,2.4758036610222973
220410_Pyro_water_06_16S.16S.exp.,2.243742440171976,0.9245444776646066,1.281975234231795,0.5904457317798903,3866.403377726589,944.5507031155647,4640423.825829076,1252486.7352316687,50.61809495241851,8.84640906700146,0.2651548476443136,0.10398721016660416,0.6325667449262822,0.2701470623417966,2.505487287628931,1.4179051255591753
220410_Pyro_leaf_160_16S.16S.exp.,2.278781913732077,1.3808199124294909,1.5578163848403537,1.3147000728077138,3225.63745292432,1721.2843921540837,3828268.1122170947,2156224.675713627,47.085832166754656,16.726983814061462,0.4066834982350903,0.1866426618411265,0.4587597724635945,0.20736721387158238,4.938863275760032,3.52096166872028
220410_Pyro_water_05_16S.16S.exp.,3.1195722248368316,1.4373126470466993,2.3521750141339584,1.6624712950079952,4317.377064277791,1414.4578619611427,4863005.764459345,1536613.8924084308,56.562247400637716,12.708799370619573,0.42446807871059394,0.10195855402078882,0.5226669589473819,0.16890589831235533,4.05088295485141,3.3981415804176747
220410_Pyro_plank_119_16S.16S.exp.,2.7287927137129553,0.7719819527942102,1.1844145142305473,0.6340566978259391,3303.912446053744,684.222678978138,3647624.747501369,881771.2304378665,57.89664902290321,8.632824256496098,0.3653813712872624,0.07853759974583528,0.4046377455730387,0.12294688258819805,4.238637373073897,1.7805639571996674
220410_Pyro_water_32_16S.16S.exp.,2.2645087547118123,1.0004868774689788,1.138443554803651,0.7479678970774991,2943.318135464192,971.4983096260465,3307882.435787502,1280359.8901960384,45.283718278365484,10.456518682557753,0.33308588133707895,0.10483906881646377,0.48789037989511364,0.19666544168782546,3.721405732406002,2.7510693157023853
220410_Pyro_plank_120_16S.16S.exp.,1.9151136841984528,1.2415267920568303,1.1346539099540516,0.5307003127487157,3594.852851985684,1321.2856991561468,4379379.726980511,1666071.5279146465,50.83989400774088,13.524201798802766,0.3127416089838894,0.1426172531151861,0.5019369964828936,0.23811295076461367,4.536136019781524,3.1759692127227264
220410_Pyro_water_85_16S.16S.exp.,1.6994044578267118,0.864070045137616,1.0909150564112335,0.5513826389233362,2949.615562165386,1228.6097488163484,3298129.8138001557,1509121.673002326,46.66846171677838,12.402173880558681,0.3513124698562443,0.16540033805008386,0.4010699305578202,0.2237125290469562,4.903281491911403,2.6610562956793937
220410_Pyro_water_44_16S.16S.exp.,2.361595007885201,0.8804886338256704,1.599481737637856,1.6197299191310972,3247.1798418772305,1284.4617783164917,3773418.9661909477,1753551.7313215542,42.397066689982175,9.417770040973613,0.32557395244586096,0.1319752604603767,0.4788454894749821,0.21291138653550762,3.533474665743943,1.7925964860438433
220410_Pyro_water_45_16S.16S.exp.,2.2589927544080814,0.9317537013153011,1.168657248186393,0.8805592624844392,3024.5516001161945,1156.5729668592533,3440283.6412698734,1604680.9716855125,46.51669136063224,8.560321729401782,0.34046994869440794,0.10272964288734314,0.4643691326445827,0.1825687322845766,3.6237407878210033,1.7702711934924344
220410_Pyro_leaf_156_16S.16S.exp.,1.963957567813611,1.218801847830977,1.4591694622417821,1.0267073086371359,3519.167220586224,1301.0678955587425,4118599.139734098,1625194.181196569,55.75052529695231,11.532136103706275,0.37003846273597835,0.1365229276871439,0.5034183769556008,0.20507280993272,5.651566722356511,4.16046186767569
220410_Pyro_water_83_16S.16S.exp.,2.3134236605544194,1.0986098330780285,2.2438242734116365,3.351474368829097,2901.9130834897833,982.3433126214542,3327909.922212052,1279335.2812844997,42.21517150641746,9.059114972968201,0.35266330463376,0.16608973210361602,0.3599326515799086,0.17768173733156115,3.9569500461284655,2.100377143453206
220410_Pyro_plank_98_16S.16S.exp.,3.1650066988883947,0.5620285475160116,2.4841766698543233,1.4105745979262951,4291.005150978027,1690.3580394227286,4888036.747838585,1822293.0648369226,48.28423130567318,5.9239785239715195,0.35877731118472045,0.06806647457778912,0.36110574010756646,0.07573253713850467,4.902790909098532,2.696899402765051
220410_Pyro_water_12_16S.16S.exp.,2.69996091874106,1.3899509159804122,1.2489612921759432,0.7704425612135418,3316.504585916073,994.0072349802629,3789979.803863507,1265380.1654937163,47.15132794108861,10.508590640126721,0.33958974885683263,0.1062570152187862,0.4506698457281072,0.20512798080249045,3.0963753984807307,1.89572869804316
220410_Pyro_leaf_126_16S.16S.exp.,2.8183676605273695,1.6779668323820174,1.1589002532224855,0.5733366749764791,3478.041955051421,815.8197745949093,4085457.4542647693,972343.4946963062,52.6845218267262,12.264528983181025,0.33180403782082996,0.1091306875109673,0.43648987419793983,0.20146402748513384,5.3814722001147475,3.9940391345149506
220410_Pyro_plank_108_16S.16S.exp.,2.959360077807688,0.5618681462670189,1.073242931954631,0.5247426492670085,2983.546613842833,643.3919326387014,3259295.294703651,802300.706053278,52.07877922125183,12.095351335333977,0.34974050045121474,0.07559886869645976,0.3641472292420712,0.10322282364280591,3.274192080759162,1.3704384556550684
220410_Pyro_leaf_176_16S.16S.exp.,2.446804790549258,1.684135825163352,1.3223683719732366,1.145964444369799,3665.706710618249,922.934581131382,4154103.5661329515,1027036.0337184952,57.13247673881975,10.644802974362308,0.3624047340439029,0.09924475655734585,0.42624014472502636,0.1557467810513529,7.7541790200982295,4.684572617410156
220410_Pyro_leaf_140_16S.16S.exp.,1.8539835810207508,1.263986671822144,1.2383504956527556,0.6955330584286062,3605.2501672505914,1172.2850532816522,4135842.5272330614,1457906.7907940655,58.28032621008739,12.793517936491801,0.42257231480547786,0.14099843980008037,0.4767142887930031,0.1646309632825355,5.046044519599436,3.1071701519106942
220410_Pyro_plank_109_16S.16S.exp.,2.9294220655890015,0.45918378593789666,1.5080275332947608,1.0450976199347841,3277.0808567346276,709.1548589903553,3834169.8957227217,1032485.8074838427,52.07385389387641,10.081516164236533,0.32640741905230736,0.07987497548965845,0.3386611143852016,0.10619482969997078,2.902782922472431,1.811752093593821
220410_Pyro_plank_92_16S.16S.exp.,2.8134808370259305,1.7930547450557588,2.311126262799535,2.057106562204287,3586.6741849425694,1269.1098816277283,4040605.299277396,1436695.504859244,56.50944453766696,14.107701610469713,0.41499605361900455,0.08390019745039869,0.4549978103300617,0.11013842588301165,4.828293601429346,2.1439637807372476
220410_Pyro_leaf_130_16S.16S.exp.,2.404750220795306,1.408884922115932,1.2599778579267211,0.8980251186822786,3554.798422871866,1044.164016339869,4089164.916181432,1240206.0359982555,54.002128128210565,12.9653024211506,0.3779896104281942,0.11508676838119257,0.4396716287352636,0.1609719682696605,5.573523433663177,3.665159240460705
220410_Pyro_water_67_16S.16S.exp.,2.353446804904066,1.0515426106220165,1.1109220014486398,0.6404394762079255,2601.815218124627,714.873491841017,2862057.892591732,952128.5195011501,42.56770310622635,9.81609816365535,0.3281485159474289,0.09515767575174047,0.3472824038585003,0.1273252888310053,3.222180590914795,1.7982938229183025
220410_Pyro_water_09_16S.16S.exp.,2.719185809068258,1.910594773701487,1.5538172001335604,0.996874076184565,3011.5268859541925,924.9097510181354,3404333.743135675,1046953.2911887347,54.41730488082589,12.04754425775528,0.4581012190767393,0.1167926122988352,0.5163128041902993,0.1556912891667757,5.482307914233611,3.5796697266259367
220410_Pyro_water_25_16S.16S.exp.,2.264770538127387,1.288814809568039,1.463452752099996,1.3527486979512948,3984.7959576727026,810.0230101072124,4826452.378698235,1051357.2476455271,45.9119572723994,11.212249032818436,0.24459087080817044,0.1136515844572606,0.37799134917344074,0.2547151723182715,3.3018686860837976,2.4543753515047295
220410_Pyro_leaf_181_16S.16S.exp.,2.1771418463008962,1.3714384454848554,1.444789812711428,0.9224886422717167,3194.3539194957866,1477.5231318034691,3738208.638983412,1785757.837947897,48.01856443465378,17.042440688429856,0.3899816965439377,0.18540345800904967,0.42681783663218653,0.20382817389151622,5.687950991859074,4.215822325840655
